"REF_DATE","GEO","DGUID","Type of currency","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2002-02-04","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","80.31869102","","","t","8"
"2002-02-05","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","80.04626885","","","t","8"
"2002-02-06","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","79.72087955","","","t","8"
"2002-02-07","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","79.99822863","","","t","8"
"2002-02-08","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","80.05572847","","","t","8"
"2002-02-09","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","0.00000000","","","t","8"
"2002-02-10","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","0.00000000","","","t","8"
"2002-02-11","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","80.32491474","","","t","8"
"2002-02-12","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","80.19986042","","","t","8"
"2002-02-13","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","80.29541002","","","t","8"
"2002-02-14","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","80.22295631","","","t","8"
"2002-02-15","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","80.25282555","","","t","8"
"2002-02-16","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","0.00000000","","","t","8"
"2002-02-17","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","0.00000000","","","t","8"
"2002-02-18","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","80.26915027","","","t","8"
"2002-02-19","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","80.38553825","","","t","8"
"2002-02-20","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","80.35244659","","","t","8"
"2002-02-21","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","80.32675055","","","t","8"
"2002-02-22","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","80.12393284","","","t","8"
"2002-02-23","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","0.00000000","","","t","8"
"2002-02-24","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","0.00000000","","","t","8"
"2002-02-25","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","79.79359249","","","t","8"
"2002-02-26","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","79.38260070","","","t","8"
"2002-02-27","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","79.56102097","","","t","8"
"2002-02-28","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","79.72408086","","","t","8"
"2002-03-01","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","80.16467714","","","t","8"
"2002-03-02","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","0.00000000","","","t","8"
"2002-03-03","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","0.00000000","","","t","8"
"2002-03-04","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","80.35680215","","","t","8"
"2002-03-05","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","80.33566450","","","t","8"
"2002-03-06","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","80.58124662","","","t","8"
"2002-03-07","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","80.47595195","","","t","8"
"2002-03-08","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","80.38637432","","","t","8"
"2002-03-09","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","0.00000000","","","t","8"
"2002-03-10","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","0.00000000","","","t","8"
"2002-03-11","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","80.43785824","","","t","8"
"2002-03-12","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","80.41177401","","","t","8"
"2002-03-13","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","80.04445008","","","t","8"
"2002-03-14","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","79.97188527","","","t","8"
"2002-03-15","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","80.34398292","","","t","8"
"2002-03-16","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","0.00000000","","","t","8"
"2002-03-17","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","0.00000000","","","t","8"
"2002-03-18","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","80.30647106","","","t","8"
"2002-03-19","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","80.56105498","","","t","8"
"2002-03-20","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","80.75116703","","","t","8"
"2002-03-21","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","80.67341062","","","t","8"
"2002-03-22","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","80.94202128","","","t","8"
"2002-03-23","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","0.00000000","","","t","8"
"2002-03-24","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","0.00000000","","","t","8"
"2002-03-25","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","80.54498813","","","t","8"
"2002-03-26","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","80.17376465","","","t","8"
"2002-03-27","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","80.14326273","","","t","8"
"2002-03-28","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","80.14648347","","","t","8"
"2002-03-29","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","80.14648347","","","t","8"
"2002-03-30","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","0.00000000","","","t","8"
"2002-03-31","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","0.00000000","","","t","8"
"2002-04-01","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","79.76661216","","","t","8"
"2002-04-02","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","80.12286021","","","t","8"
"2002-04-03","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","80.28815635","","","t","8"
"2002-04-04","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","80.11806551","","","t","8"
"2002-04-05","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","80.19575107","","","t","8"
"2002-04-06","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","0.00000000","","","t","8"
"2002-04-07","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","0.00000000","","","t","8"
"2002-04-08","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","80.03018840","","","t","8"
"2002-04-09","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","79.84650622","","","t","8"
"2002-04-10","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","80.01654857","","","t","8"
"2002-04-11","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","80.30701468","","","t","8"
"2002-04-12","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","80.34652904","","","t","8"
"2002-04-13","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","0.00000000","","","t","8"
"2002-04-14","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","0.00000000","","","t","8"
"2002-04-15","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","80.28964269","","","t","8"
"2002-04-16","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","80.71024475","","","t","8"
"2002-04-17","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","80.93689929","","","t","8"
"2002-04-18","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","80.88744202","","","t","8"
"2002-04-19","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","81.04483448","","","t","8"
"2002-04-20","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","0.00000000","","","t","8"
"2002-04-21","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","0.00000000","","","t","8"
"2002-04-22","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","81.00187689","","","t","8"
"2002-04-23","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","80.86081241","","","t","8"
"2002-04-24","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","81.21468600","","","t","8"
"2002-04-25","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","81.36917102","","","t","8"
"2002-04-26","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","81.36016495","","","t","8"
"2002-04-27","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","0.00000000","","","t","8"
"2002-04-28","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","0.00000000","","","t","8"
"2002-04-29","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","81.16682667","","","t","8"
"2002-04-30","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","81.12674658","","","t","8"
"2002-05-01","Canada","2021A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI)","Index, 1992=100","173","units","0","v111666250","1.27","81.56869081","","","t","8"
